"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL561382";"";"0";"355.44";"0";"3.43";"19d";"O=C(Nc1ccccc1)Nc1ccc(OCCCN2CCOCC2)cc1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"20.84";"0.39";"3.98";"11.79";"False";"CHEMBL1062360";"Inhibition of human soluble epoxide hydrolase by fluorescent endpoint assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152369";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL1933503";"";"0";"420.62";"0";"4.22";"14-13";"CC(C)(C)c1ccc(S(=O)(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)cc1";"IC50";"'='";"62.0";"nM";"7.21";"";"";"UO_0000065";"17.14";"0.34";"2.99";"10.84";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL1933509";"";"0";"409.51";"0";"2.83";"14-19";"O=C(NC1CCCCCC1)C1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1";"IC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"10.50";"0.21";"1.47";"3.92";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL1933497";"";"0";"443.41";"0";"3.69";"14-7";"O=C(NC1CCCCCC1)C1CCN(S(=O)(=O)c2ccccc2Br)CC1";"IC50";"'='";"6.7";"nM";"8.17";"";"";"UO_0000065";"18.43";"0.43";"4.48";"12.30";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL1933500";"";"0";"409.51";"0";"2.83";"14-10";"O=C(NC1CCCCCC1)C1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"19.34";"0.39";"5.09";"7.23";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL1933506";"";"0";"432.51";"0";"3.95";"14-16";"O=C(NC1CCCCCC1)C1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"13.13";"0.27";"1.73";"8.54";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL1818387";"";"0";"288.31";"0";"4.20";"4";"CCCCCCCNC(=O)Nc1ccc(F)c(F)c1F";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"32.60";"0.64";"5.20";"22.85";"False";"CHEMBL1819920";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate after 10 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817626";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None"
"CHEMBL2031941";"";"0";"410.60";"0";"3.88";"99";"CCOCCOCCOCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"21.73";"0.42";"5.04";"12.96";"False";"CHEMBL2032586";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate assessed as appearance of 6-methoxy-2-naphthaldehyde after 10 mins by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029208";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None"
"CHEMBL1257880";"";"0";"536.58";"1";"4.78";"59";"CN(C)c1cccc2c(S(=O)(=O)N3CCC(NC(=O)Nc4ccc(OC(F)(F)F)cc4)CC3)cccc12";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"16.95";"0.34";"4.32";"10.00";"True";"CHEMBL1259736";"Inhibition of human recombinant soluble epoxide hydrolase by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255168";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL1257634";"";"0";"381.38";"0";"2.13";"55";"CS(=O)(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1";"IC50";"'='";"2.9";"nM";"8.54";"";"";"UO_0000065";"22.39";"0.47";"6.41";"9.73";"True";"CHEMBL1259736";"Inhibition of human recombinant soluble epoxide hydrolase by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255168";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL1258904";"";"0";"359.35";"0";"3.11";"40";"CCC(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1";"IC50";"'='";"3.7";"nM";"8.43";"";"";"UO_0000065";"23.46";"0.46";"5.32";"11.93";"True";"CHEMBL1259736";"Inhibition of human recombinant soluble epoxide hydrolase by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255168";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL1256164";"";"0";"281.40";"0";"2.02";"4";"CCC(=O)N1CCC(NC(=O)NC2CCCCC2)CC1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"28.15";"0.54";"5.90";"12.89";"True";"CHEMBL1259736";"Inhibition of human recombinant soluble epoxide hydrolase by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255168";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL1258448";"";"0";"293.34";"0";"2.35";"29";"CCC(=O)N1CCC(NC(=O)Nc2ccccc2F)CC1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"22.24";"0.42";"4.17";"10.62";"True";"CHEMBL1259736";"Inhibition of human recombinant soluble epoxide hydrolase by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255168";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL1258220";"";"0";"291.35";"0";"1.91";"23";"CCC(=O)N1CCC(NC(=O)Nc2ccc(O)cc2)CC1";"IC50";"'='";"406.0";"nM";"6.39";"";"";"UO_0000065";"21.94";"0.42";"4.48";"7.83";"False";"CHEMBL1259736";"Inhibition of human recombinant soluble epoxide hydrolase by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255168";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL376647";"";"0";"418.53";"1";"5.06";"2{1}";"O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](OCc2c(F)cccc2F)CC1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"22.22";"0.42";"4.24";"18.47";"False";"CHEMBL910697";"Inhibition of human recombinant soluble epoxide hydrolase by kinetic fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139717";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None"
"CHEMBL221015";"";"0";"396.38";"1";"5.36";"1{16}";"O=C(Nc1ccc(C(F)(F)F)cc1)N[C@H]1CC[C@@H](Oc2ccc(F)cc2)CC1";"Inhibition";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL910698";"Inhibition of human recombinant soluble epoxide hydrolase at 100 nM by end-point fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139717";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None"
"CHEMBL3222124";"";"0";"545.73";"1";"3.10";"6c";"CC(C)(C)OC(=O)N1CCN(C(=O)CCC(=O)N2CCC(NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)CC1";"IC50";"'='";"18.8";"nM";"7.73";"";"";"UO_0000065";"14.16";"0.27";"4.63";"6.94";"False";"CHEMBL3223384";"Inhibition of human recombinant soluble epoxide hydrolase using cyano(6-methoxy-naphthalen-2-yl)methyl-trans-[(3-phenyloxiran-2-yl)methyl]carbonate as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217451";"1";"Scientific Literature";"MedChemComm";"2012";"None"
"CHEMBL572182";"";"0";"292.26";"0";"4.46";"7d";"FC(F)(F)c1ccc(CNc2noc3ccccc23)cc1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"20.26";"0.39";"1.46";"15.56";"False";"CHEMBL1044409";"Inhibition of human sEH";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156003";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL566038";"";"0";"413.57";"0";"4.67";"11";"O=C(NCCC(c1ccccc1)c1ccccc1)c1ccc(CCN2CCCC2)nc1";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"18.73";"0.34";"3.07";"17.12";"False";"CHEMBL1039073";"Inhibition of human soluble EH";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156061";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL1088565";"";"0";"382.51";"0";"2.82";"4a";"O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"67.1";"nM";"7.17";"";"";"UO_0000065";"18.75";"0.35";"4.35";"9.76";"False";"CHEMBL3223384";"Inhibition of human recombinant soluble epoxide hydrolase using cyano(6-methoxy-naphthalen-2-yl)methyl-trans-[(3-phenyloxiran-2-yl)methyl]carbonate as substrate after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217451";"1";"Scientific Literature";"MedChemComm";"2012";"None"
"CHEMBL3633682";"";"0";"317.43";"0";"3.53";"4d";"Cc1cc(CNC(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)on1";"IC50";"'='";"123.0";"nM";"6.91";"";"";"UO_0000065";"21.77";"0.41";"3.38";"10.29";"False";"CHEMBL3637430";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate by kinetic fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632545";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL1668928";"";"0";"281.40";"0";"2.02";"14g";"CC(=O)N1CCC(NC(=O)NC2CCCCCC2)CC1";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"32.33";"0.62";"7.08";"14.81";"False";"CHEMBL1671068";"Inhibition of human soluble epoxide hydrolase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667772";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None"
"CHEMBL1668930";"";"0";"295.43";"0";"2.27";"14i";"CC(=O)N1CCC(NC(=O)NC2CCC(C)(C)CC2)CC1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"27.83";"0.53";"5.95";"13.38";"False";"CHEMBL1671068";"Inhibition of human soluble epoxide hydrolase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667772";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None"
"CHEMBL1668940";"";"0";"409.43";"0";"2.91";"14s";"CC(C)S(=O)(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1";"IC50";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"17.57";"0.36";"4.28";"8.20";"False";"CHEMBL1671070";"Inhibition of soluble epoxide hydrolase in HUVEC assessed inhibition of as conversion of 14, 15-EET to 14, 15-DHET";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HUVEC";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667772";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3307501"
"CHEMBL3114597";"";"0";"404.43";"0";"4.81";"19";"O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1";"IC50";"'='";"29.8";"nM";"7.53";"";"";"UO_0000065";"18.61";"0.35";"2.72";"18.10";"False";"CHEMBL3118265";"Inhibition of human recombinant soluble epoxide hydrolase after 1 hr by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112438";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None"
"CHEMBL2436576";"";"0";"487.48";"0";"4.62";"24";"O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC2(CCN(C(=O)c3cccc4[nH]cnc34)CC2)C1";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"18.66";"0.35";"4.48";"10.05";"False";"CHEMBL2437612";"Inhibition of human recombinant sEH using cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxiran-2-yl)methyl]carbonate after 20 to 45 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434828";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL4089062";"";"0";"358.40";"0";"3.45";"27";"CCCN1CCC(C(=O)NCc2ccc(OC)cc2C(F)(F)F)CC1";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"18.75";"0.37";"3.27";"16.17";"False";"CHEMBL4049250";"Inhibition of recombinant human sEH using MNPC as substrate by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043306";"1";"Scientific Literature";"J Med Chem";"2018";"None"
"CHEMBL3322818";"";"0";"400.59";"0";"4.05";"BDBM50057625";"CCCCCNC(=O)NCCCC/C=C\CCCCCCC1=NOS(=O)N1";"IC50";"'='";"10.0";"nM";"8.00";"";"326398";"UO_0000065";"19.97";"0.40";"3.95";"8.71";"True";"CHEMBL3887243";"Inhibition Assay: Compounds were tested for their ability to inhibit recombinant soluble epoxide hydrolase (sEH) protein. The assay utilizes (3-Phhenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphthalen-2-yl)-methyl ester (PHOME), a sensitive substrate for sEH that can be used to monitor the activity of both human and murine enzymes. Hydrolysis of the substrate epoxide yields a highly fluorescent product, 6-methoxy-2-Naphthaldehyde, which can be monitored at excitation and emission wavelengths of 330 and 465 nm, respectively. See Wolf et al., Anal Biochem 355:71-80, 2006 PMID: 16729954. Human recombinant sEH was incubated with substrate and compounds ranging in concentration from 0.1 to 1000 nM.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886235";"37";"BindingDB Database";"";"2015";"None"
"CHEMBL3322814";"";"0";"364.54";"0";"3.91";"BDBM50057494";"CCCCCNC(=O)NCCCC/C=C\CCCCCCc1nnn[nH]1";"IC50";"'='";"11.0";"nM";"7.96";"";"326408";"UO_0000065";"21.83";"0.42";"4.05";"8.33";"True";"CHEMBL3887243";"Inhibition Assay: Compounds were tested for their ability to inhibit recombinant soluble epoxide hydrolase (sEH) protein. The assay utilizes (3-Phhenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphthalen-2-yl)-methyl ester (PHOME), a sensitive substrate for sEH that can be used to monitor the activity of both human and murine enzymes. Hydrolysis of the substrate epoxide yields a highly fluorescent product, 6-methoxy-2-Naphthaldehyde, which can be monitored at excitation and emission wavelengths of 330 and 465 nm, respectively. See Wolf et al., Anal Biochem 355:71-80, 2006 PMID: 16729954. Human recombinant sEH was incubated with substrate and compounds ranging in concentration from 0.1 to 1000 nM.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886235";"37";"BindingDB Database";"";"2015";"None"
"CHEMBL4107289";"";"0";"492.33";"None";"None";"BDBM179764";"";"IC50";"'>'";"500.0";"nM";"";"";"326410";"UO_0000065";"";"";"";"";"False";"CHEMBL3887243";"Inhibition Assay: Compounds were tested for their ability to inhibit recombinant soluble epoxide hydrolase (sEH) protein. The assay utilizes (3-Phhenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphthalen-2-yl)-methyl ester (PHOME), a sensitive substrate for sEH that can be used to monitor the activity of both human and murine enzymes. Hydrolysis of the substrate epoxide yields a highly fluorescent product, 6-methoxy-2-Naphthaldehyde, which can be monitored at excitation and emission wavelengths of 330 and 465 nm, respectively. See Wolf et al., Anal Biochem 355:71-80, 2006 PMID: 16729954. Human recombinant sEH was incubated with substrate and compounds ranging in concentration from 0.1 to 1000 nM.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886235";"37";"BindingDB Database";"";"2015";"None"
"CHEMBL250872";"SYRINGIN";"0";"372.37";"0";"-1.11";"5";"COc1cc(/C=C/CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O";"Inhibition";"'<'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243098";"Inhibition of sEH (unknown origin) assessed as substrate PHOME hydrolysis at 25 uM after 1 hr by fluorescence method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232869";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None"
"CHEMBL1933667";"";"0";"414.55";"0";"2.69";"14-50";"O=C(O)c1csc(S(=O)(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)c1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"12.60";"0.26";"2.53";"5.03";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL2180634";"";"0";"433.39";"0";"4.45";"6g";"O=C(NCc1ccccc1Cn1cccc1C(=O)O)Nc1ccc(OC(F)(F)F)cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2182823";"Inhibition of recombinant soluble epoxide hydrolase using PHOME as substrate after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177035";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None"
"CHEMBL2031795";"";"0";"426.56";"0";"4.43";"129";"COC(=O)c1cccc(O[C@H]2CC[C@@H](NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)c1";"IC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"20.17";"0.38";"4.17";"11.22";"False";"CHEMBL2032586";"Inhibition of human recombinant soluble epoxide hydrolase using CMNPC as substrate assessed as appearance of 6-methoxy-2-naphthaldehyde after 10 mins by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029208";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None"
"CHEMBL69663";"";"0";"334.55";"1";"5.40";"4";"CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"20.80";"0.40";"1.56";"16.92";"False";"CHEMBL828058";"Inhibitory concentration against human soluble epoxide hydrolase (sEH) at 0.24 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139516";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None"
"CHEMBL192293";"";"0";"252.74";"0";"3.79";"b-1";"O=C(Nc1cccc(Cl)c1)NC1CCCCC1";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"26.59";"0.54";"2.93";"16.34";"False";"CHEMBL828058";"Inhibitory concentration against human soluble epoxide hydrolase (sEH) at 0.24 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139516";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None"
"CHEMBL2180624";"";"0";"435.57";"0";"4.48";"5f";"CCOC(=O)c1cccn1Cc1ccc(CNC(=O)NC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc1";"IC50";"'='";"87.0";"nM";"7.06";"";"";"UO_0000065";"16.21";"0.30";"2.58";"9.76";"False";"CHEMBL2182823";"Inhibition of recombinant soluble epoxide hydrolase using PHOME as substrate after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177035";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None"
"CHEMBL222161";"";"0";"386.42";"0";"4.12";"9";"COC(=O)c1cccc(NC(=O)N[C@H]2CC[C@@H](Oc3ccc(F)cc3)CC2)c1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"22.51";"0.42";"4.58";"11.35";"False";"CHEMBL910697";"Inhibition of human recombinant soluble epoxide hydrolase by kinetic fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139717";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None"
"CHEMBL374730";"";"0";"362.83";"0";"4.99";"1{13}";"O=C(Nc1ccc(Cl)cc1)N[C@H]1CC[C@@H](Oc2ccc(F)cc2)CC1";"Inhibition";"'='";"81.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL910698";"Inhibition of human recombinant soluble epoxide hydrolase at 100 nM by end-point fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139717";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"None"
